id,wnvpresent
678,0.0017527888
679,0.0017527888
680,0.0017527888
681,0.0017527888
682,0.0017527888
683,0.0017527888
684,0.0017527888
685,0.00023228451
686,0.0017527888
687,0.0017527888
688,0.0017527888
689,0.0017527888
690,0.0017527888
691,0.0017527888
692,0.0017527888
693,0.00023228451
694,0.0017527888
695,0.0017527888
696,0.0017527888
697,0.0017527888
698,0.0017527888
699,0.0017527888
700,0.0017527888
701,0.00023228451
702,0.0017527888
703,0.0017527888
704,0.0017527888
705,0.0017527888
706,0.0017527888
707,0.0017527888
708,0.0017527888
709,0.00023228451
710,0.0017527888
711,0.0017527888
712,0.0017527888
713,0.0017527888
714,0.0017527888
715,0.0017527888
716,0.0017527888
717,0.00023228451
718,0.0017527888
719,0.0017527888
720,0.0017527888
721,0.0017527888
722,0.0017527888
723,0.0017527888
724,0.0017527888
725,0.00023228451
726,0.0017527888
727,0.0017527888
728,0.0017527888
729,0.0017527888
730,0.0017527888
731,0.0017527888
732,0.0017527888
733,0.00023228451
734,0.0017527888
735,0.0017527888
736,0.0017527888
737,0.0017527888
738,0.0017527888
739,0.0017527888
740,0.0017527888
741,0.00023228451
742,0.0017527888
743,0.0017527888
744,0.0017527888
745,0.0017527888
746,0.0017527888
747,0.0017527888
748,0.0017527888
749,0.00023228451
750,0.0017527888
751,0.0017527888
752,0.0017527888
753,0.0017527888
754,0.0017527888
755,0.0017527888
756,0.0017527888
757,0.00023228451
758,0.0017527888
759,0.0017527888
760,0.0017527888
761,0.0017527888
762,0.0017527888
763,0.0017527888
764,0.0017527888
765,0.00023228451
766,0.0017527888
767,0.0017527888
768,0.0017527888
769,0.0017527888
770,0.0017527888
771,0.0017527888
772,0.0017527888
773,0.00023228451
774,0.0017527888
775,0.0017527888
776,0.0017527888
777,0.0017527888
778,0.0017527888
779,0.0017527888
780,0.0017527888
781,0.00023228451
782,0.0017527888
783,0.0017527888
784,0.0017527888
785,0.0017527888
786,0.0017527888
787,0.0017527888
788,0.0017527888
789,0.00023228451
790,0.0017527888
791,0.0017527888
792,0.0017527888
793,0.0017527888
794,0.0017527888
795,0.0017527888
796,0.0017527888
797,0.00023228451
798,0.0017527888
799,0.0017527888
800,0.0017527888
801,0.0017527888
802,0.0017527888
803,0.0017527888
804,0.0017527888
805,0.00023228451
806,0.0017527888
807,0.0017527888
808,0.0017527888
809,0.0017527888
810,0.0017527888
811,0.0017527888
812,0.0017527888
813,0.00023228451
814,0.0017527888
815,0.0017527888
816,0.0017527888
817,0.0017527888
818,0.0017527888
819,0.0017527888
820,0.0017527888
821,0.00023228451
822,0.0017527888
823,0.0017527888
824,0.0017527888
825,0.0017527888
826,0.0017527888
827,0.0017527888
828,0.0017527888
829,0.00023228451
830,0.0017527888
831,0.0017527888
832,0.0017527888
833,0.0017527888
834,0.0017527888
835,0.0017527888
836,0.0017527888
837,0.00023228451
838,0.0017527888
839,0.0017527888
840,0.0017527888
841,0.0017527888
842,0.0017527888
843,0.0017527888
844,0.0017527888
845,0.00023228451
846,0.0017527888
847,0.0017527888
848,0.0017527888
849,0.0017527888
850,0.0017527888
851,0.0017527888
852,0.0017527888
853,0.00023228451
854,0.0017527888
855,0.0017527888
856,0.0017527888
857,0.0017527888
858,0.0017527888
859,0.0017527888
860,0.0017527888
861,0.00023228451
862,0.0017527888
863,0.0017527888
864,0.0017527888
865,0.0017527888
866,0.0017527888
867,0.0017527888
868,0.0017527888
869,0.00023228451
870,0.0017527888
871,0.0017527888
872,0.0017527888
873,0.0017527888
874,0.0017527888
875,0.0017527888
876,0.0017527888
877,0.00023228451
878,0.0017527888
879,0.0017527888
880,0.0017527888
881,0.0017527888
882,0.0017527888
883,0.0017527888
884,0.0017527888
885,0.00023228451
886,0.0017527888
887,0.0017527888
888,0.0017527888
889,0.0017527888
890,0.0017527888
891,0.0017527888
892,0.0017527888
893,0.00023228451
894,0.0017527888
895,0.0017527888
896,0.0017527888
897,0.0017527888
898,0.0017527888
899,0.0017527888
900,0.0017527888
901,0.00023228451
902,0.0017527888
903,0.0017527888
904,0.0017527888
905,0.0017527888
906,0.0017527888
907,0.0017527888
908,0.0017527888
909,0.00023228451
910,0.0017527888
911,0.0017527888
912,0.0017527888
913,0.0017527888
914,0.0017527888
915,0.0017527888
916,0.0017527888
917,0.00023228451
918,0.0017527888
919,0.0017527888
920,0.0017527888
921,0.0017527888
922,0.0017527888
923,0.0017527888
924,0.0017527888
925,0.00023228451
926,0.0017527888
927,0.0017527888
928,0.0017527888
929,0.0017527888
930,0.0017527888
931,0.0017527888
932,0.0017527888
933,0.00023228451
934,0.0017527888
935,0.0017527888
936,0.0017527888
937,0.0017527888
938,0.0017527888
939,0.0017527888
940,0.0017527888
941,0.00023228451
942,0.0017527888
943,0.0017527888
944,0.0017527888
945,0.0017527888
946,0.0017527888
947,0.0017527888
948,0.0017527888
949,0.00023228451
950,0.0017527888
951,0.0017527888
952,0.0017527888
953,0.0017527888
954,0.0017527888
955,0.0017527888
956,0.0017527888
957,0.00023228451
958,0.0017527888
959,0.0017527888
960,0.0017527888
961,0.0017527888
962,0.0017527888
963,0.0017527888
964,0.0017527888
965,0.00023228451
966,0.0017527888
967,0.0017527888
968,0.0017527888
969,0.0017527888
970,0.0017527888
971,0.0017527888
972,0.0017527888
973,0.00023228451
974,0.0017527888
975,0.0017527888
976,0.0017527888
977,0.0017527888
978,0.0017527888
979,0.0017527888
980,0.0017527888
981,0.00023228451
982,0.0017527888
983,0.0017527888
984,0.0017527888
985,0.0017527888
986,0.0017527888
987,0.0017527888
988,0.0017527888
989,0.00023228451
990,0.0017527888
991,0.0017527888
992,0.0017527888
993,0.0017527888
994,0.0017527888
995,0.0017527888
996,0.0017527888
997,0.00023228451
998,0.0017527888
999,0.0017527888
1000,0.0017527888
1001,0.0017527888
1002,0.0017527888
1003,0.0017527888
1004,0.0017527888
1005,0.00023228451
1006,0.0017527888
1007,0.0017527888
1008,0.0017527888
1009,0.0017527888
1010,0.0017527888
1011,0.0017527888
1012,0.0017527888
1013,0.00023228451
1014,0.0017527888
1015,0.0017527888
1016,0.0017527888
1017,0.0017527888
1018,0.0017527888
1019,0.0017527888
1020,0.0017527888
1021,0.00023228451
1022,0.0017527888
1023,0.0017527888
1024,0.0017527888
1025,0.0017527888
1026,0.0017527888
1027,0.0017527888
1028,0.0017527888
1029,0.00023228451
1030,0.0017527888
1031,0.0017527888
1032,0.0017527888
1033,0.0017527888
1034,0.0017527888
1035,0.0017527888
1036,0.0017527888
1037,0.00023228451
1038,0.0017527888
1039,0.0017527888
1040,0.0017527888
1041,0.0017527888
1042,0.0017527888
1043,0.0017527888
1044,0.0017527888
1045,0.00023228451
1046,0.0017527888
1047,0.0017527888
1048,0.0017527888
1049,0.0017527888
1050,0.0017527888
1051,0.0017527888
1052,0.0017527888
1053,0.00023228451
1054,0.0017527888
1055,0.0017527888
1056,0.0017527888
1057,0.0017527888
1058,0.0017527888
1059,0.0017527888
1060,0.0017527888
1061,0.00023228451
1062,0.0017527888
1063,0.0017527888
1064,0.0017527888
1065,0.0017527888
1066,0.0017527888
1067,0.0017527888
1068,0.0017527888
1069,0.00023228451
1070,0.0017527888
1071,0.0017527888
1072,0.0017527888
1073,0.0017527888
1074,0.0017527888
1075,0.0017527888
1076,0.0017527888
1077,0.00023228451
1078,0.0017527888
1079,0.0017527888
1080,0.0017527888
1081,0.0017527888
1082,0.0017527888
1083,0.0017527888
1084,0.0017527888
1085,0.00023228451
1086,0.0017527888
1087,0.0017527888
1088,0.0017527888
1089,0.0017527888
1090,0.0017527888
1091,0.0017527888
1092,0.0017527888
1093,0.00023228451
1094,0.0017527888
1095,0.0017527888
1096,0.0017527888
1097,0.0017527888
1098,0.0017527888
1099,0.0017527888
1100,0.0017527888
1101,0.00023228451
1102,0.0017527888
1103,0.0017527888
1104,0.0017527888
1105,0.0017527888
1106,0.0017527888
1107,0.0017527888
1108,0.0017527888
1109,0.00023228451
1110,0.0017527888
1111,0.0017527888
1112,0.0017527888
1113,0.0017527888
1114,0.0017527888
1115,0.0017527888
1116,0.0017527888
1117,0.00023228451
1118,0.0017527888
1119,0.0017527888
1120,0.0017527888
1121,0.0017527888
1122,0.0017527888
1123,0.0017527888
1124,0.0017527888
1125,0.00023228451
1126,0.0017527888
1127,0.0017527888
1128,0.0017527888
1129,0.0017527888
1130,0.0017527888
1131,0.0017527888
1132,0.0017527888
1133,0.00023228451
1134,0.0017527888
1135,0.0017527888
1136,0.0017527888
1137,0.0017527888
1138,0.0017527888
1139,0.0017527888
1140,0.0017527888
1141,0.00023228451
1142,0.0017527888
1143,0.0017527888
1144,0.0017527888
1145,0.0017527888
1146,0.0017527888
1147,0.0017527888
1148,0.0017527888
1149,0.00023228451
1150,0.0017527888
1151,0.0017527888
1152,0.0017527888
1153,0.0017527888
1154,0.0017527888
1155,0.0017527888
1156,0.0017527888
1157,0.00023228451
1158,0.0017527888
1159,0.0017527888
1160,0.0017527888
1161,0.0017527888
1162,0.0017527888
1163,0.0017527888
1164,0.0017527888
1165,0.00023228451
1166,0.0017527888
1167,0.0017527888
1168,0.0017527888
1169,0.0017527888
1170,0.0017527888
1171,0.0017527888
1172,0.0017527888
1173,0.00023228451
1174,0.0017527888
1175,0.0017527888
1176,0.0017527888
1177,0.0017527888
1178,0.0017527888
1179,0.0017527888
1180,0.0017527888
1181,0.00023228451
1182,0.0017527888
1183,0.0017527888
1184,0.0017527888
1185,0.0017527888
1186,0.0017527888
1187,0.0017527888
1188,0.0017527888
1189,0.00023228451
1190,0.0017527888
1191,0.0017527888
1192,0.0017527888
1193,0.0017527888
1194,0.0017527888
1195,0.0017527888
1196,0.0017527888
1197,0.00023228451
1198,0.0017527888
1199,0.0017527888
1200,0.0017527888
1201,0.0017527888
1202,0.0017527888
1203,0.0017527888
1204,0.0017527888
1205,0.00023228451
1206,0.0017527888
1207,0.0017527888
1208,0.0017527888
1209,0.00643655
1210,0.00643655
1211,0.00643655
1212,0.00643655
1213,0.0008430788
1214,0.00643655
1215,0.00643655
1216,0.00643655
1217,0.00643655
1218,0.00643655
1219,0.00643655
1220,0.00643655
1221,0.0008430788
1222,0.00643655
1223,0.00643655
1224,0.00643655
1225,0.00643655
1226,0.00643655
1227,0.00643655
1228,0.00643655
1229,0.0008430788
1230,0.00643655
1231,0.00643655
1232,0.00643655
1233,0.00643655
1234,0.00643655
1235,0.00643655
1236,0.00643655
1237,0.0008430788
1238,0.00643655
1239,0.00643655
1240,0.00643655
1241,0.00643655
1242,0.00643655
1243,0.00643655
1244,0.00643655
1245,0.0008430788
1246,0.00643655
1247,0.00643655
1248,0.00643655
1249,0.00643655
1250,0.00643655
1251,0.00643655
1252,0.00643655
1253,0.0008430788
1254,0.00643655
1255,0.00643655
1256,0.00643655
1257,0.00643655
1258,0.00643655
1259,0.00643655
1260,0.00643655
1261,0.0008430788
1262,0.00643655
1263,0.00643655
1264,0.00643655
1265,0.00643655
1266,0.00643655
1267,0.00643655
1268,0.00643655
1269,0.0008430788
1270,0.00643655
1271,0.00643655
1272,0.00643655
1273,0.00643655
1274,0.00643655
1275,0.00643655
1276,0.00643655
1277,0.0008430788
1278,0.00643655
1279,0.00643655
1280,0.00643655
1281,0.00643655
1282,0.00643655
1283,0.00643655
1284,0.00643655
1285,0.0008430788
1286,0.00643655
1287,0.00643655
1288,0.00643655
1289,0.00643655
1290,0.00643655
1291,0.00643655
1292,0.00643655
1293,0.0008430788
1294,0.00643655
1295,0.00643655
1296,0.00643655
1297,0.00643655
1298,0.00643655
1299,0.00643655
1300,0.00643655
1301,0.0008430788
1302,0.00643655
1303,0.00643655
1304,0.00643655
1305,0.00643655
1306,0.00643655
1307,0.00643655
1308,0.00643655
1309,0.0008430788
1310,0.00643655
1311,0.00643655
1312,0.00643655
1313,0.00643655
1314,0.00643655
1315,0.00643655
1316,0.00643655
1317,0.0008430788
1318,0.00643655
1319,0.00643655
1320,0.00643655
1321,0.00643655
1322,0.00643655
1323,0.00643655
1324,0.00643655
1325,0.0008430788
1326,0.00643655
1327,0.00643655
1328,0.00643655
1329,0.00643655
1330,0.00643655
1331,0.00643655
1332,0.00643655
1333,0.0008430788
1334,0.00643655
1335,0.00643655
1336,0.00643655
1337,0.00643655
1338,0.00643655
1339,0.00643655
1340,0.00643655
1341,0.0008430788
1342,0.00643655
1343,0.00643655
1344,0.00643655
1345,0.00643655
1346,0.00643655
1347,0.00643655
1348,0.00643655
1349,0.0008430788
1350,0.00643655
1351,0.00643655
1352,0.00643655
1353,0.00643655
1354,0.00643655
1355,0.00643655
1356,0.00643655
1357,0.0008430788
1358,0.00643655
1359,0.00643655
1360,0.00643655
1361,0.00643655
1362,0.00643655
1363,0.00643655
1364,0.00643655
1365,0.0008430788
1366,0.00643655
1367,0.00643655
1368,0.00643655
1369,0.00643655
1370,0.00643655
1371,0.00643655
1372,0.00643655
1373,0.0008430788
1374,0.00643655
1375,0.00643655
1376,0.00643655
1377,0.00643655
1378,0.00643655
1379,0.00643655
1380,0.00643655
1381,0.0008430788
1382,0.00643655
1383,0.00643655
1384,0.00643655
1385,0.00643655
1386,0.00643655
1387,0.00643655
1388,0.00643655
1389,0.0008430788
1390,0.00643655
1391,0.00643655
1392,0.00643655
1393,0.00643655
1394,0.00643655
1395,0.00643655
1396,0.00643655
1397,0.0008430788
1398,0.00643655
1399,0.00643655
1400,0.00643655
1401,0.00643655
1402,0.00643655
1403,0.00643655
1404,0.00643655
1405,0.0008430788
1406,0.00643655
1407,0.00643655
1408,0.00643655
1409,0.00643655
1410,0.00643655
1411,0.00643655
1412,0.00643655
1413,0.0008430788
1414,0.00643655
1415,0.00643655
1416,0.00643655
1417,0.00643655
1418,0.00643655
1419,0.00643655
1420,0.00643655
1421,0.0008430788
1422,0.00643655
1423,0.00643655
1424,0.00643655
1425,0.00643655
1426,0.00643655
1427,0.00643655
1428,0.00643655
1429,0.0008430788
1430,0.00643655
1431,0.00643655
1432,0.00643655
1433,0.00643655
1434,0.00643655
1435,0.00643655
1436,0.00643655
1437,0.0008430788
1438,0.00643655
1439,0.00643655
1440,0.00643655
1441,0.00643655
1442,0.00643655
1443,0.00643655
1444,0.00643655
1445,0.0008430788
1446,0.00643655
1447,0.00643655
1448,0.00643655
1449,0.00643655
1450,0.00643655
1451,0.00643655
1452,0.00643655
1453,0.0008430788
1454,0.00643655
1455,0.00643655
1456,0.00643655
1457,0.00643655
1458,0.00643655
1459,0.00643655
1460,0.00643655
1461,0.0008430788
1462,0.00643655
1463,0.00643655
1464,0.00643655
1465,0.00643655
1466,0.00643655
1467,0.00643655
1468,0.00643655
1469,0.0008430788
1470,0.00643655
1471,0.00643655
1472,0.00643655
1473,0.00643655
1474,0.00643655
1475,0.00643655
1476,0.00643655
1477,0.0008430788
1478,0.00643655
1479,0.00643655
1480,0.00643655
1481,0.00643655
1482,0.00643655
1483,0.00643655
1484,0.00643655
1485,0.0008430788
1486,0.00643655
1487,0.00643655
1488,0.00643655
1489,0.00643655
1490,0.00643655
1491,0.00643655
1492,0.00643655
1493,0.0008430788
1494,0.00643655
1495,0.00643655
1496,0.00643655
1497,0.00643655
1498,0.00643655
1499,0.00643655
1500,0.00643655
1501,0.0008430788
1502,0.00643655
1503,0.00643655
1504,0.00643655
1505,0.00643655
1506,0.00643655
1507,0.00643655
1508,0.00643655
1509,0.0008430788
1510,0.00643655
1511,0.00643655
1512,0.00643655
1513,0.00643655
1514,0.00643655
1515,0.00643655
1516,0.00643655
1517,0.0008430788
1518,0.00643655
1519,0.00643655
1520,0.00643655
1521,0.00643655
1522,0.00643655
1523,0.00643655
1524,0.00643655
1525,0.0008430788
